	Getränk	Region	Bestellnummer	Rechnungsnummer	Kundennummer	Listenpreis	Rabatt in Prozent	Verkaufspreis	Rabatt Preis	Einkaufpreis	VK Peris in USD
2925	Whisky	EU	1999.0	RE_2023_1999	238.0	103.14	0	103.14	0.0	77.36	110.94
6806	Wein	EU	5880.0	RE_2023_5880	267.0	209.12	5	209.12	-10.460000000000008	156.84	213.68
3861	Wein	EU	2935.0	RE_2023_2935	30.0	100.8	0	100.8	0.0	75.6	108.42
5212	Rum	EU	4286.0	RE_2023_4286	33.0	143.82	0	143.82	0.0	107.86	154.69
144	Whisky	USA	2900.0	RE_2023_2900	55.0	123.2	0	123.2	0.0	92.4	132.51
5850	Whisky	USA	4924.0	RE_2023_4924	62.0	153.66	0	153.66	0.0	115.24	165.28
2294	Whisky	Asien	1368.0	RE_2023_1368	152.0	88.88	0	88.88	0.0	66.66	95.6
7707	Wein	USA	6781.0	RE_2023_6781	183.0	121.46	0	121.46	0.0	91.1	130.64
5350	Rum	EU	4424.0	RE_2023_4424	127.0	156.6	5	156.6	-7.829999999999984	117.45	160.02
2657	Whisky	EU	1731.0	RE_2023_1731	4.0	176.02	0	176.02	0.0	132.02	189.33
8538	Champagner	USA	7612.0	RE_2023_7612	219.0	199.57	0	199.57	0.0	149.68	214.66
10472	Whisky	USA	9546.0	RE_2023_9546	101.0	227.99	0	227.99	0.0	170.99	245.23
6213	Whisky	EU	5287.0	RE_2023_5287	198.0	101.02	0	101.02	0.0	75.76	108.66
8034	Whisky	EU	7108.0	RE_2023_7108	26.0	216.79	0	216.79	0.0	162.59	233.18
6246	Wein	EU	5320.0	RE_2023_5320	94.0	210.02	0	210.02	0.0	157.52	225.9
3033	Wein	EU	2107.0	RE_2023_2107	290.0	133.96	0	133.96	0.0	100.47	144.09
6143	Rum	USA	5217.0	RE_2023_5217	63.0	203.13	0	203.13	0.0	152.35	218.49
2450	Whisky	EU	1524.0	RE_2023_1524	8.0	205.35	5	205.35	-10.269999999999982	154.01	209.83
3898	Whisky	USA	2972.0	RE_2023_2972	192.0	177.65	0	177.65	0.0	133.24	191.08
5777	Wein	USA	4851.0	RE_2023_4851	125.0	208.91	5	208.91	-10.449999999999989	156.68	213.46
3068	Wein	Asien	2142.0	RE_2023_2142	234.0	162.48	0	162.48	0.0	121.86	174.76
5844	Whisky	EU	4918.0	RE_2023_4918	269.0	211.66	0	211.66	0.0	158.74	227.66
3490	Whisky	USA	2564.0	RE_2023_2564	273.0	185.32	0	185.32	0.0	138.99	199.33
7301	Wein	Asien	6375.0	RE_2023_6375	248.0	171.49	0	171.49	0.0	128.62	184.45
1745	Whisky	Asien	819.0	RE_2023_819	29.0	216.53	0	216.53	0.0	162.4	232.9
520	Whisky	EU	3498.0	RE_2023_3498	33.0	225.63	5	225.63	-11.280000000000001	169.22	230.55
2927	Whisky	EU	2001.0	RE_2023_2001	137.0	224.16	5	224.16	-11.210000000000008	168.12	229.05
5640	Whisky	EU	4714.0	RE_2023_4714	285.0	183.79	0	183.79	0.0	137.84	197.68
5426	Champagner	USA	4500.0	RE_2023_4500	181.0	115.8	0	115.8	0.0	86.85	124.55
5071	Whisky	Asien	4145.0	RE_2023_4145	2.0	109.56	0	109.56	0.0	82.17	117.84
3497	Whisky	USA	2571.0	RE_2023_2571	241.0	154.0	5	154.0	-7.699999999999989	115.5	157.36
6351	Wein	Asien	5425.0	RE_2023_5425	33.0	99.1	5	99.1	-4.959999999999994	74.32	101.26
5586	Whisky	EU	4660.0	RE_2023_4660	148.0	166.21	0	166.21	0.0	124.66	178.78
10171	Whisky	EU	9245.0	RE_2023_9245	82.0	179.64	0	179.64	0.0	134.73	193.22
1273	Whisky	USA	347.0	RE_2023_347	112.0	151.57	0	151.57	0.0	113.68	163.03
2615	Rum	Asien	1689.0	RE_2023_1689	29.0	89.42	0	89.42	0.0	67.06	96.18
8485	Whisky	EU	7559.0	RE_2023_7559	241.0	142.29	0	142.29	0.0	106.72	153.05
10303	Whisky	Asien	9377.0	RE_2023_9377	56.0	155.77	10	155.77	-15.580000000000013	116.83	150.79
1587	Whisky	EU	661.0	RE_2023_661	214.0	92.18	0	92.18	0.0	69.14	99.15
6018	Wein	EU	5092.0	RE_2023_5092	58.0	85.24	0	85.24	0.0	63.93	91.68
5027	Rum	USA	4101.0	RE_2023_4101	106.0	89.27	0	89.27	0.0	66.95	96.02
7921	Rum	EU	6995.0	RE_2023_6995	286.0	81.12	0	81.12	0.0	60.84	87.25
2842	Whisky	USA	1916.0	RE_2023_1916	247.0	140.39	10	140.39	-14.039999999999992	105.29	135.9
5502	Rum	EU	4576.0	RE_2023_4576	39.0	156.34	10	156.34	-15.629999999999995	117.26	151.35
4505	Wein	EU	3579.0	RE_2023_3579	225.0	152.26	0	152.26	0.0	114.2	163.77
7096	Champagner	Asien	6170.0	RE_2023_6170	86.0	200.02	0	200.02	0.0	150.02	215.14
9253	Whisky	USA	8327.0	RE_2023_8327	139.0	133.94	5	133.94	-6.700000000000003	100.46	136.86
1880	Whisky	EU	954.0	RE_2023_954	152.0	140.3	0	140.3	0.0	105.22	150.91
1810	Whisky	Asien	884.0	RE_2023_884	121.0	198.44	0	198.44	0.0	148.83	213.44
1233	Whisky	Asien	307.0	RE_2023_307	224.0	80.41	0	80.41	0.0	60.31	86.49
596	Whisky	EU	4714.0	RE_2023_4714	285.0	183.79	0	183.79	0.0	137.84	197.68
1845	Whisky	EU	919.0	RE_2023_919	57.0	84.62	0	84.62	0.0	63.46	91.02
7131	Whisky	EU	6205.0	RE_2023_6205	274.0	174.29	0	174.29	0.0	130.72	187.47
4855	Wein	Asien	3929.0	RE_2023_3929	204.0	187.31	5	187.31	-9.370000000000005	140.48	191.39
7679	Whisky	EU	6753.0	RE_2023_6753	174.0	209.02	0	209.02	0.0	156.77	224.82
4470	Wein	EU	3544.0	RE_2023_3544	280.0	147.87	0	147.87	0.0	110.9	159.05
6575	Whisky	Asien	5649.0	RE_2023_5649	235.0	229.85	0	229.85	0.0	172.39	247.23
3579	Whisky	USA	2653.0	RE_2023_2653	177.0	195.47	0	195.47	0.0	146.6	210.25
4770	Whisky	Asien	3844.0	RE_2023_3844	139.0	105.0	0	105.0	0.0	78.75	112.94
8224	Whisky	EU	7298.0	RE_2023_7298	263.0	122.37	0	122.37	0.0	91.78	131.62
10631	Whisky	USA	9705.0	RE_2023_9705	95.0	138.51	0	138.51	0.0	103.88	148.98
2293	Whisky	Asien	1367.0	RE_2023_1367	182.0	93.11	0	93.11	0.0	69.83	100.15
6274	Whisky	USA	5348.0	RE_2023_5348	69.0	119.43	0	119.43	0.0	89.57	128.46
5121	Whisky	USA	4195.0	RE_2023_4195	254.0	220.76	0	220.76	0.0	165.57	237.45
2046	Whisky	EU	1120.0	RE_2023_1120	233.0	135.08	0	135.08	0.0	101.31	145.29
2405	Whisky	Asien	1479.0	RE_2023_1479	174.0	111.28	5	111.28	-5.560000000000002	83.46	113.71
800	Whisky	EU	7978.0	RE_2023_7978	234.0	113.66	0	113.66	0.0	85.24	122.25
5963	Wein	USA	5037.0	RE_2023_5037	221.0	147.75	0	147.75	0.0	110.81	158.92
6249	Rum	EU	5323.0	RE_2023_5323	97.0	188.79	5	188.79	-9.439999999999998	141.59	192.91
4746	Whisky	EU	3820.0	RE_2023_3820	233.0	212.34	0	212.34	0.0	159.26	228.39
10080	Champagner	Asien	9154.0	RE_2023_9154	110.0	210.99	0	210.99	0.0	158.24	226.94
7084	Whisky	EU	6158.0	RE_2023_6158	285.0	160.38	0	160.38	0.0	120.28	172.5
3328	Whisky	Asien	2402.0	RE_2023_2402	187.0	200.18	0	200.18	0.0	150.14	215.31
4487	Whisky	EU	3561.0	RE_2023_3561	266.0	158.56	0	158.56	0.0	118.92	170.55
6798	Wein	USA	5872.0	RE_2023_5872	65.0	151.43	0	151.43	0.0	113.57	162.88
10449	Wein	USA	9523.0	RE_2023_9523	105.0	208.22	5	208.22	-10.409999999999997	156.16	212.76
8157	Whisky	Asien	7231.0	RE_2023_7231	14.0	185.39	10	185.39	-18.539999999999992	139.04	179.46
2032	Whisky	Asien	1106.0	RE_2023_1106	84.0	212.33	0	212.33	0.0	159.25	228.38
5745	Wein	USA	4819.0	RE_2023_4819	195.0	132.53	0	132.53	0.0	99.4	142.55
2849	Whisky	Asien	1923.0	RE_2023_1923	187.0	122.56	0	122.56	0.0	91.92	131.83
4158	Wein	EU	3232.0	RE_2023_3232	5.0	196.95	5	196.95	-9.849999999999994	147.71	201.24
5168	Wein	EU	4242.0	RE_2023_4242	36.0	160.51	0	160.51	0.0	120.38	172.64
2788	Wein	EU	1862.0	RE_2023_1862	56.0	133.89	0	133.89	0.0	100.42	144.01
5703	Wein	EU	4777.0	RE_2023_4777	276.0	229.39	0	229.39	0.0	172.04	246.73
5710	Wein	EU	4784.0	RE_2023_4784	52.0	136.02	0	136.02	0.0	102.02	146.3
2574	Whisky	EU	1648.0	RE_2023_1648	212.0	164.31	0	164.31	0.0	123.23	176.73
10921	Whisky	EU	9995.0	RE_2023_9995	228.0	206.73	0	206.73	0.0	155.05	222.36
3903	Rum	EU	2977.0	RE_2023_2977	63.0	161.17	10	161.17	-16.119999999999976	120.88	156.02
10362	Wein	EU	9436.0	RE_2023_9436	278.0	113.87	10	113.87	-11.39	85.4	110.23
7471	Wein	EU	6545.0	RE_2023_6545	39.0	118.15	0	118.15	0.0	88.61	127.08
6830	Whisky	Asien	5904.0	RE_2023_5904	116.0	93.49	0	93.49	0.0	70.12	100.56
6440	Whisky	USA	5514.0	RE_2023_5514	264.0	211.89	0	211.89	0.0	158.92	227.91
2538	Whisky	EU	1612.0	RE_2023_1612	5.0	85.92	0	85.92	0.0	64.44	92.42
8892	Wein	USA	7966.0	RE_2023_7966	159.0	153.03	0	153.03	0.0	114.77	164.6
8352	Whisky	EU	7426.0	RE_2023_7426	75.0	155.01	10	155.01	-15.5	116.26	150.06
546	Whisky	EU	3914.0	RE_2023_3914	230.0	98.03	5	98.03	-4.900000000000006	73.52	100.17
6404	Wein	EU	5478.0	RE_2023_5478	260.0	204.6	5	204.6	-10.22999999999999	153.45	209.06
7281	Wein	EU	6355.0	RE_2023_6355	280.0	86.56	0	86.56	0.0	64.92	93.1
4890	Champagner	Asien	3964.0	RE_2023_3964	271.0	223.33	0	223.33	0.0	167.5	240.21
2057	Rum	Asien	1131.0	RE_2023_1131	46.0	165.97	0	165.97	0.0	124.48	178.52
8566	Champagner	EU	7640.0	RE_2023_7640	240.0	103.78	0	103.78	0.0	77.84	111.63
1848	Rum	USA	922.0	RE_2023_922	239.0	115.57	0	115.57	0.0	86.68	124.31
5979	Whisky	EU	5053.0	RE_2023_5053	261.0	122.32	0	122.32	0.0	91.74	131.57
9344	Whisky	USA	8418.0	RE_2023_8418	28.0	129.93	0	129.93	0.0	97.45	139.75
8846	Whisky	EU	7920.0	RE_2023_7920	102.0	180.52	5	180.52	-9.030000000000001	135.39	184.45
1092	Whisky	USA	166.0	RE_2023_166	108.0	174.18	5	174.18	-8.710000000000008	130.64	177.98
4764	Whisky	USA	3838.0	RE_2023_3838	206.0	192.36	0	192.36	0.0	144.27	206.9
7593	Champagner	USA	6667.0	RE_2023_6667	83.0	94.18	5	94.18	-4.710000000000008	70.64	96.23
4903	Wein	EU	3977.0	RE_2023_3977	299.0	227.28	5	227.28	-11.360000000000014	170.46	232.24
436	Whisky	USA	2154.0	RE_2023_2154	141.0	204.78	0	204.78	0.0	153.58	220.26
5724	Wein	Asien	4798.0	RE_2023_4798	7.0	122.95	0	122.95	0.0	92.21	132.25
1456	Whisky	EU	530.0	RE_2023_530	158.0	165.62	0	165.62	0.0	124.22	178.14
3598	Whisky	EU	2672.0	RE_2023_2672	97.0	196.89	0	196.89	0.0	147.67	211.77
2008	Wein	EU	1082.0	RE_2023_1082	225.0	119.13	0	119.13	0.0	89.35	128.14
94	Wein	USA	650.0	RE_2023_650	274.0	201.18	0	201.18	0.0	150.88	216.39
2049	Whisky	Asien	1123.0	RE_2023_1123	295.0	125.56	0	125.56	0.0	94.17	135.05
8532	Wein	Asien	7606.0	RE_2023_7606	70.0	219.49	0	219.49	0.0	164.62	236.08
6534	Whisky	EU	5608.0	RE_2023_5608	220.0	202.23	0	202.23	0.0	151.67	217.52
2076	Wein	USA	1150.0	RE_2023_1150	200.0	159.47	5	159.47	-7.969999999999999	119.6	162.95
6542	Champagner	USA	5616.0	RE_2023_5616	184.0	97.38	0	97.38	0.0	73.04	104.74
3108	Whisky	EU	2182.0	RE_2023_2182	47.0	103.9	0	103.9	0.0	77.93	111.75
7305	Whisky	EU	6379.0	RE_2023_6379	5.0	226.5	0	226.5	0.0	169.88	243.62
8219	Wein	EU	7293.0	RE_2023_7293	179.0	183.99	0	183.99	0.0	137.99	197.9
1389	Whisky	EU	463.0	RE_2023_463	43.0	129.75	0	129.75	0.0	97.31	139.56
3222	Whisky	EU	2296.0	RE_2023_2296	165.0	218.02	0	218.02	0.0	163.52	234.5
2234	Champagner	EU	1308.0	RE_2023_1308	121.0	130.65	0	130.65	0.0	97.99	140.53
4966	Wein	USA	4040.0	RE_2023_4040	22.0	193.66	0	193.66	0.0	145.24	208.3
8069	Whisky	USA	7143.0	RE_2023_7143	246.0	192.19	5	192.19	-9.609999999999985	144.14	196.38
1199	Whisky	EU	273.0	RE_2023_273	65.0	200.13	0	200.13	0.0	150.1	215.26
4241	Wein	EU	3315.0	RE_2023_3315	107.0	91.18	0	91.18	0.0	68.39	98.07
2056	Whisky	EU	1130.0	RE_2023_1130	126.0	142.18	5	142.18	-7.110000000000014	106.64	145.28
2735	Wein	USA	1809.0	RE_2023_1809	196.0	229.83	0	229.83	0.0	172.37	247.21
10577	Wein	USA	9651.0	RE_2023_9651	89.0	149.4	5	149.4	-7.469999999999999	112.05	152.66
6207	Rum	EU	5281.0	RE_2023_5281	286.0	176.48	5	176.48	-8.819999999999993	132.36	180.34
742	Whisky	Asien	7050.0	RE_2023_7050	14.0	224.67	0	224.67	0.0	168.5	241.66
1288	Whisky	EU	362.0	RE_2023_362	54.0	217.41	0	217.41	0.0	163.06	233.85
4380	Rum	EU	3454.0	RE_2023_3454	171.0	104.58	0	104.58	0.0	78.44	112.49
6532	Wein	USA	5606.0	RE_2023_5606	194.0	85.84	0	85.84	0.0	64.38	92.33
5174	Wein	EU	4248.0	RE_2023_4248	116.0	124.06	0	124.06	0.0	93.04	133.44
4690	Whisky	USA	3764.0	RE_2023_3764	192.0	208.33	0	208.33	0.0	156.25	224.08
215	Whisky	USA	6095.0	RE_2023_6095	4.0	210.87	0	210.87	0.0	158.15	226.81
3093	Whisky	Asien	2167.0	RE_2023_2167	73.0	167.06	0	167.06	0.0	125.3	179.69
8009	Whisky	USA	7083.0	RE_2023_7083	176.0	189.69	0	189.69	0.0	142.27	204.03
1857	Whisky	EU	931.0	RE_2023_931	270.0	100.62	10	100.62	-10.060000000000002	75.46	97.41
2233	Wein	EU	1307.0	RE_2023_1307	52.0	217.75	0	217.75	0.0	163.31	234.21
913	Whisky	EU	9786.0	RE_2023_9786	139.0	94.8	0	94.8	0.0	71.1	101.97
3454	Whisky	USA	2528.0	RE_2023_2528	29.0	137.04	0	137.04	0.0	102.78	147.4
8642	Wein	USA	7716.0	RE_2023_7716	82.0	204.28	0	204.28	0.0	153.21	219.72
192	Whisky	EU	5060.0	RE_2023_5060	45.0	142.26	0	142.26	0.0	106.7	153.01
9620	Whisky	EU	8694.0	RE_2023_8694	298.0	212.4	5	212.4	-10.620000000000005	159.3	217.03
8881	Champagner	EU	7955.0	RE_2023_7955	247.0	147.86	0	147.86	0.0	110.9	159.04
8438	Wein	EU	7512.0	RE_2023_7512	142.0	88.5	0	88.5	0.0	66.38	95.19
9364	Champagner	EU	8438.0	RE_2023_8438	73.0	120.05	0	120.05	0.0	90.04	129.13
2140	Wein	EU	1214.0	RE_2023_1214	8.0	158.86	0	158.86	0.0	119.15	170.87
10397	Whisky	Asien	9471.0	RE_2023_9471	208.0	214.17	10	214.17	-21.419999999999987	160.63	207.32
7052	Rum	EU	6126.0	RE_2023_6126	147.0	206.41	0	206.41	0.0	154.81	222.01
8650	Wein	EU	7724.0	RE_2023_7724	226.0	218.91	5	218.91	-10.949999999999989	164.18	223.68
5960	Whisky	USA	5034.0	RE_2023_5034	227.0	84.4	0	84.4	0.0	63.3	90.78
3249	Whisky	Asien	2323.0	RE_2023_2323	74.0	154.98	0	154.98	0.0	116.23	166.7
7650	Rum	USA	6724.0	RE_2023_6724	90.0	90.02	0	90.02	0.0	67.52	96.83
9015	Whisky	USA	8089.0	RE_2023_8089	293.0	166.81	0	166.81	0.0	125.11	179.42
1240	Wein	EU	314.0	RE_2023_314	184.0	112.29	5	112.29	-5.609999999999999	84.22	114.75
5862	Whisky	EU	4936.0	RE_2023_4936	30.0	141.3	0	141.3	0.0	105.98	151.98
1989	Whisky	Asien	1063.0	RE_2023_1063	222.0	137.73	5	137.73	-6.889999999999986	103.3	140.73
2231	Whisky	Asien	1305.0	RE_2023_1305	12.0	156.32	0	156.32	0.0	117.24	168.14
4269	Whisky	USA	3343.0	RE_2023_3343	202.0	176.42	0	176.42	0.0	132.32	189.76
9693	Whisky	USA	8767.0	RE_2023_8767	197.0	125.17	0	125.17	0.0	93.88	134.63
9527	Wein	EU	8601.0	RE_2023_8601	173.0	213.34	5	213.34	-10.670000000000016	160.0	217.99
10775	Whisky	USA	9849.0	RE_2023_9849	158.0	197.26	0	197.26	0.0	147.94	212.17
8575	Whisky	EU	7649.0	RE_2023_7649	155.0	193.46	0	193.46	0.0	145.1	208.09
2061	Wein	EU	1135.0	RE_2023_1135	89.0	87.59	0	87.59	0.0	65.69	94.21
5633	Whisky	USA	4707.0	RE_2023_4707	224.0	88.38	5	88.38	-4.420000000000002	66.28	90.31
8941	Champagner	USA	8015.0	RE_2023_8015	227.0	181.28	5	181.28	-9.060000000000002	135.96	185.24
10860	Whisky	EU	9934.0	RE_2023_9934	256.0	90.15	0	90.15	0.0	67.61	96.97
7610	Champagner	EU	6684.0	RE_2023_6684	52.0	181.92	0	181.92	0.0	136.44	195.67
6049	Whisky	USA	5123.0	RE_2023_5123	104.0	96.26	0	96.26	0.0	72.2	103.54
1298	Whisky	EU	372.0	RE_2023_372	147.0	93.96	0	93.96	0.0	70.47	101.06
8198	Whisky	EU	7272.0	RE_2023_7272	114.0	174.66	5	174.66	-8.72999999999999	131.0	178.47
9789	Champagner	USA	8863.0	RE_2023_8863	150.0	108.83	0	108.83	0.0	81.62	117.06
6682	Whisky	Asien	5756.0	RE_2023_5756	104.0	131.61	5	131.61	-6.5800000000000125	98.71	134.48
417	Whisky	USA	1850.0	RE_2023_1850	7.0	165.89	0	165.89	0.0	124.42	178.43
109	Champagner	EU	1325.0	RE_2023_1325	120.0	186.02	5	186.02	-8.670000000000016	139.52	190.08
6244	Wein	EU	5318.0	RE_2023_5318	264.0	145.7	5	145.7	-7.280000000000001	109.28	148.88
7930	Whisky	USA	7004.0	RE_2023_7004	271.0	209.43	0	209.43	0.0	157.07	225.26
7475	Rum	EU	6549.0	RE_2023_6549	130.0	125.33	0	125.33	0.0	94.0	134.8
10484	Whisky	EU	9558.0	RE_2023_9558	147.0	116.72	0	116.72	0.0	87.54	125.54
3545	Whisky	EU	2619.0	RE_2023_2619	122.0	116.93	0	116.93	0.0	87.7	125.77
947	Whisky	EU	21.0	RE_2023_21	104.0	130.35	0	130.35	0.0	97.76	140.2
6036	Whisky	USA	5110.0	RE_2023_5110	129.0	144.4	0	144.4	0.0	108.3	155.32
7339	Wein	EU	6413.0	RE_2023_6413	36.0	124.67	0	124.67	0.0	93.5	134.1
8932	Whisky	USA	8006.0	RE_2023_8006	72.0	114.16	10	114.16	-11.420000000000002	85.62	110.51
30	Wein	USA	10009.0	RE_2023_10009	22.0	118.86	0	118.86	0.0		127.85
7696	Whisky	EU	6770.0	RE_2023_6770	85.0	117.92	0	117.92	0.0	88.44	126.83
10524	Whisky	EU	9598.0	RE_2023_9598	7.0	95.09	0	95.09	0.0	71.32	102.28
422	Whisky	Asien	1930.0	RE_2023_1930	75.0	122.38	0	122.38	0.0	91.78	131.63
687	Champagner	Asien	6170.0	RE_2023_6170	86.0	200.02	0	200.02	0.0	150.02	215.14
4656	Whisky	EU	3730.0	RE_2023_3730	209.0	137.53	5	137.53	-6.8799999999999955	103.15	140.53
6171	Whisky	Asien	5245.0	RE_2023_5245	103.0	112.43	0	112.43	0.0	84.32	120.93
3859	Wein	EU	2933.0	RE_2023_2933	109.0	80.87	5	80.87	-4.040000000000006	60.65	82.64
3467	Whisky	USA	2541.0	RE_2023_2541	36.0	142.78	0	142.78	0.0	107.08	153.57
3349	Champagner	USA	2423.0	RE_2023_2423	227.0	141.08	0	141.08	0.0	105.81	151.75
9234	Whisky	USA	8308.0	RE_2023_8308	163.0	222.73	0	222.73	0.0	167.05	239.57
6146	Rum	EU	5220.0	RE_2023_5220	181.0	193.72	0	193.72	0.0	145.29	208.37
74	Whisky	USA		RE_2023_10035	29.0	131.9	0	131.9	0.0	98.93	141.87
950	Whisky	EU	24.0	RE_2023_24	29.0	168.7	0	168.7	0.0	126.52	181.45
3621	Whisky	EU	2695.0	RE_2023_2695	284.0	205.84	0	205.84	0.0	154.38	221.4
340	Whisky	Asien	618.0	RE_2023_618	260.0	180.12	0	180.12	0.0	135.09	193.74
3817	Whisky	EU	2891.0	RE_2023_2891	187.0	176.3	5	176.3	-8.820000000000022	132.23	180.14
122	Whisky	EU	1910.0	RE_2023_1910	229.0	92.04	0	92.04	0.0	69.03	99.0
10161	Wein	EU	9235.0	RE_2023_9235	276.0	171.27	0	171.27	0.0	128.45	184.22
4318	Wein	USA	3392.0	RE_2023_3392	13.0	181.13	0	181.13	0.0	135.85	194.82
6281	Whisky	USA	5355.0	RE_2023_5355	30.0	155.8	5	155.8	-7.7900000000000205	116.85	159.2
7365	Whisky	EU	6439.0	RE_2023_6439	79.0	151.39	10	151.39	-15.139999999999986	113.54	146.55
9055	Whisky	EU	8129.0	RE_2023_8129	161.0	198.26	0	198.26	0.0	148.7	213.25
1855	Whisky	USA	929.0	RE_2023_929	191.0	154.81	0	154.81	0.0	116.11	166.51
3734	Whisky	EU	2808.0	RE_2023_2808	204.0	166.55	0	166.55	0.0	124.91	179.14
9491	Whisky	USA	8565.0	RE_2023_8565	140.0	128.45	0	128.45	0.0	96.34	138.16
4699	Whisky	USA	3773.0	RE_2023_3773	54.0	219.62	0	219.62	0.0	164.72	236.22
4125	Wein	EU	3199.0	RE_2023_3199	225.0	218.05	0	218.05	0.0	163.54	234.53
5658	Whisky	Asien	4732.0	RE_2023_4732	15.0	157.62	0	157.62	0.0	118.22	169.54
8723	Whisky	USA	7797.0	RE_2023_7797	204.0	215.1	0	215.1	0.0	161.32	231.36
5715	Wein	EU	4789.0	RE_2023_4789	187.0	166.51	0	166.51	0.0	124.88	179.1
1156	Whisky	EU	230.0	RE_2023_230	209.0	164.35	0	164.35	0.0	123.26	176.77
5367	Whisky	Asien	4441.0	RE_2023_4441	159.0	177.81	0	177.81	0.0	133.36	191.25
2205	Wein	USA	1279.0	RE_2023_1279	222.0	123.19	5	123.19	-6.159999999999997	92.39	125.88
4454	Whisky	EU	3528.0	RE_2023_3528	226.0	167.68	0	167.68	0.0	125.76	180.36
3148	Champagner	Asien	2222.0	RE_2023_2222	89.0	218.55	5	218.55	-10.930000000000007	163.91	223.32
1695	Whisky	Asien	769.0	RE_2023_769	230.0	197.2	0	197.2	0.0	147.9	212.11
2737	Rum	USA	1811.0	RE_2023_1811	151.0	103.34	5	103.34	-5.170000000000002	77.5	105.59
4749	Wein	Asien	3823.0	RE_2023_3823	116.0	125.33	0	125.33	0.0	94.0	134.8
6060	Whisky	EU	5134.0	RE_2023_5134	240.0	213.57	0	213.57	0.0	160.18	229.72
2742	Wein	EU	1816.0	RE_2023_1816	72.0	189.98	0	189.98	0.0	142.48	204.34
4716	Whisky	Asien	3790.0	RE_2023_3790	36.0	123.96	0	123.96	0.0	92.97	133.33
3458	Rum	USA	2532.0	RE_2023_2532	159.0	154.23	0	154.23	0.0	115.67	165.89
1858	Whisky	EU	932.0	RE_2023_932	282.0	85.33	0	85.33	0.0	64.0	91.78
8148	Whisky	USA	7222.0	RE_2023_7222	140.0	197.67	0	197.67	0.0	148.25	212.61
824	Whisky	USA	8362.0	RE_2023_8362	224.0	198.99	10	198.99	-19.900000000000006	149.24	192.63
8303	Whisky	EU	7377.0	RE_2023_7377	204.0	161.56	0	161.56	0.0	121.17	173.77
5340	Rum	USA	4414.0	RE_2023_4414	294.0	174.34	0	174.34	0.0	130.76	187.52
2869	Whisky	Asien	1943.0	RE_2023_1943	177.0	127.38	0	127.38	0.0	95.54	137.01
5522	Wein	EU	4596.0	RE_2023_4596	3.0	165.56	0	165.56	0.0	124.17	178.08
9831	Whisky	USA	8905.0	RE_2023_8905	287.0	131.86	0	131.86	0.0	98.9	141.83
8873	Wein	EU	7947.0	RE_2023_7947	51.0	159.18	0	159.18	0.0	119.38	171.21
4642	Wein	Asien	3716.0	RE_2023_3716	254.0	85.7	0	85.7	0.0	64.28	92.18
8905	Wein	USA	7979.0	RE_2023_7979	243.0	132.45	0	132.45	0.0	99.34	142.46
9876	Whisky	EU	8950.0	RE_2023_8950	263.0	201.28	5	201.28	-10.060000000000002	150.96	205.68
3484	Whisky	USA	2558.0	RE_2023_2558	287.0	148.44	5	148.44	-7.4199999999999875	111.33	151.68
3906	Champagner	USA	2980.0	RE_2023_2980	221.0	201.9	5	201.9	-10.099999999999994	151.43	206.3
9056	Rum	EU	8130.0	RE_2023_8130	275.0	207.27	5	207.27	-10.360000000000014	155.45	211.8
2678	Whisky	EU	1752.0	RE_2023_1752	196.0	223.75	0	223.75	0.0	167.81	240.67
773	Whisky	USA	7546.0	RE_2023_7546	102.0	172.36	5	172.36	-8.620000000000005	129.27	176.12
2884	Whisky	EU	1958.0	RE_2023_1958	206.0	175.8	5	175.8	-8.79000000000002	131.85	179.64
2034	Rum	USA	1108.0	RE_2023_1108	54.0	132.65	5	132.65	-6.63000000000001	99.49	135.55
69	Rum	USA	10074.0		27.0	131.09	0	131.09	0.0	98.32	141.0
7451	Whisky	Asien	6525.0	RE_2023_6525	84.0	170.41	0	170.41	0.0	127.81	183.29
10507	Wein	EU	9581.0	RE_2023_9581	105.0	223.44	10	223.44	-22.340000000000003	167.58	216.3
8287	Whisky	EU	7361.0	RE_2023_7361	195.0	101.87	5	101.87	-5.090000000000003	76.4	104.1
5450	Whisky	Asien	4524.0	RE_2023_4524	158.0	110.55	0	110.55	0.0	82.91	118.91
9895	Wein	EU	8969.0	RE_2023_8969	104.0	108.47	0	108.47	0.0	81.35	116.67
8448	Champagner	EU	7522.0	RE_2023_7522	133.0	125.19	0	125.19	0.0	93.89	134.65
2841	Wein	EU	1915.0	RE_2023_1915	41.0	113.46	0	113.46	0.0	85.1	122.04
9080	Whisky	Asien	8154.0	RE_2023_8154	192.0	138.68	0	138.68	0.0	104.01	149.16
540	Wein	EU	3818.0	RE_2023_3818	50.0	138.04	0	138.04	0.0	103.53	148.48
4679	Whisky	USA	3753.0	RE_2023_3753	146.0	162.09	10	162.09	-16.210000000000008	121.57	156.91
2517	Whisky	USA	1591.0	RE_2023_1591	27.0	105.18	0	105.18	0.0	78.89	113.13
8051	Whisky	EU	7125.0	RE_2023_7125	206.0	118.73	5	118.73	-5.939999999999998	89.05	121.32
6447	Champagner	EU	5521.0	RE_2023_5521	28.0	203.5	0	203.5	0.0	152.62	218.88
3022	Whisky	EU	2096.0	RE_2023_2096	285.0	98.75	0	98.75	0.0	74.06	106.22
